# BUSCO version is: 5.0.0 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of species: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4209at6231	Duplicated	hic_scaffold_8	1961588	1962935	+	343.8	280	https://www.orthodb.org/v10?query=4209at6231	Activator of Hsp90 ATPase
4211at6231	Complete	hic_scaffold_8	4630770	4632464	-	430.4	287
4213at6231	Complete	hic_scaffold_9	6584832	6585918	-	458.1	256
4225at6231	Complete	hic_scaffold_2	5371924	5373948	+	595.2	533
4226at6231	Complete	hic_scaffold_9	4162441	4166231	+	713.5	691
4230at6231	Complete	hic_scaffold_8	5392727	5394038	+	361.1	268	https://www.orthodb.org/v10?query=4230at6231	Rhomboid-like protein
4231at6231	Complete	hic_scaffold_2	4417558	4418859	+	435.2	306
4237at6231	Complete	hic_scaffold_2	4737077	4738371	-	368.6	286	https://www.orthodb.org/v10?query=4237at6231	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase
4238at6231	Complete	hic_scaffold_1	4691259	4692460	+	583.0	308	https://www.orthodb.org/v10?query=4238at6231	ribonucleoside-diphosphate reductase
4242at6231	Complete	hic_scaffold_3	5614463	5615833	-	415.3	334	https://www.orthodb.org/v10?query=4242at6231	SyNapsiN
4246at6231	Complete	hic_scaffold_9	279415	281007	+	599.1	384	https://www.orthodb.org/v10?query=4246at6231	Endoplasmic reticulum oxidoreductin-1
4248at6231	Missing
4258at6231	Complete	hic_scaffold_9	5257626	5262175	-	261.7	249
4265at6231	Complete	hic_scaffold_5	1169541	1170339	+	333.4	203
4269at6231	Complete	hic_scaffold_3	3701418	3702691	-	459.2	315
4272at6231	Complete	hic_scaffold_3	3792842	3793865	-	491.3	248
4275at6231	Complete	hic_scaffold_6	1352306	1353825	+	276.7	265	https://www.orthodb.org/v10?query=4275at6231	CRE-MIG-13 protein
4277at6231	Complete	hic_scaffold_1	3011091	3012253	-	227.9	210	https://www.orthodb.org/v10?query=4277at6231	Serine/threonine-protein phosphatase 2A activator
4282at6231	Complete	hic_scaffold_4	481772	483110	+	517.6	254	https://www.orthodb.org/v10?query=4282at6231	CRE-CALU-1 protein
4285at6231	Complete	hic_scaffold_8	1611266	1624666	+	494.7	290
4289at6231	Fragmented	hic_scaffold_3	3318299	3320311	-	324.7	154
4293at6231	Missing
4296at6231	Complete	hic_scaffold_2	7624944	7625881	+	349.9	232	https://www.orthodb.org/v10?query=4296at6231	Tubby-like protein
4301at6231	Complete	hic_scaffold_9	2969562	2970476	+	279.2	239
4303at6231	Complete	hic_scaffold_3	5476933	5478262	+	419.8	306
4307at6231	Complete	hic_scaffold_1	4950389	4953108	+	407.1	290	https://www.orthodb.org/v10?query=4307at6231	Guanine nucleotide exchange factor rei-2
4310at6231	Complete	hic_scaffold_9	3723196	3726043	-	733.7	535
4316at6231	Duplicated	hic_scaffold_6	1947006	1948217	+	586.2	295
4316at6231	Duplicated	hic_scaffold_8	6747269	6748640	-	601.2	289
4318at6231	Fragmented	hic_scaffold_8	91617	92797	-	241.2	171
4320at6231	Complete	hic_scaffold_3	7087434	7089170	-	418.7	319
4322at6231	Missing
4331at6231	Missing
4333at6231	Missing
4337at6231	Complete	hic_scaffold_2	5845342	5846403	+	325.7	230
4338at6231	Complete	hic_scaffold_1	1137601	1138864	-	447.6	271
4340at6231	Complete	hic_scaffold_1	4509208	4511645	+	365.4	194
4345at6231	Complete	hic_scaffold_2	3288562	3289642	-	440.1	266	https://www.orthodb.org/v10?query=4345at6231	CRE-LIPS-9 protein
4355at6231	Complete	hic_scaffold_5	1588189	1589816	+	544.4	345
4357at6231	Complete	hic_scaffold_5	3558749	3560015	-	448.7	312	https://www.orthodb.org/v10?query=4357at6231	CRE-NEX-4 protein
4359at6231	Complete	hic_scaffold_9	2114981	2116459	+	416.9	318
4364at6231	Complete	hic_scaffold_8	5169216	5175282	+	601.9	286	https://www.orthodb.org/v10?query=4364at6231	developmentally-regulated GTP-binding protein 1
4368at6231	Complete	hic_scaffold_3	923271	925863	-	539.6	316
4389at6231	Complete	hic_scaffold_3	4459189	4460470	+	259.6	268
4404at6231	Complete	hic_scaffold_8	3660459	3662268	+	655.7	420	https://www.orthodb.org/v10?query=4404at6231	Yeast PRP (Splicing factor) related
4405at6231	Complete	hic_scaffold_2	2172872	2174242	+	317.2	267	https://www.orthodb.org/v10?query=4405at6231	Alpha-1,3-glucosyltransferase
4407at6231	Complete	hic_scaffold_2	4045800	4047060	+	438.0	237
4412at6231	Complete	hic_scaffold_2	6167082	6168612	+	465.0	339
4415at6231	Complete	hic_scaffold_8	5338160	5339336	+	338.5	256
4417at6231	Complete	hic_scaffold_9	2868381	2869871	+	271.8	281	https://www.orthodb.org/v10?query=4417at6231	asparagine synthetase domain-containing protein 1
4422at6231	Complete	hic_scaffold_8	908574	909889	+	458.2	253
4424at6231	Complete	hic_scaffold_9	4591487	4592321	+	164.4	191	https://www.orthodb.org/v10?query=4424at6231	CRE-MEC-6 protein
4427at6231	Complete	hic_scaffold_4	45527	46964	-	157.1	191
4428at6231	Complete	hic_scaffold_1	2065338	2066498	+	373.2	240
4430at6231	Missing
4435at6231	Missing
4436at6231	Missing
4444at6231	Complete	hic_scaffold_3	4009688	4010880	-	286.6	247
4454at6231	Complete	hic_scaffold_2	2387147	2391998	+	361.6	311
4457at6231	Missing
4458at6231	Complete	hic_scaffold_8	5846738	5848872	+	563.3	308
4461at6231	Complete	hic_scaffold_9	1135283	1136736	+	576.8	323
4465at6231	Complete	hic_scaffold_5	4181964	4184188	-	640.2	494
4468at6231	Complete	hic_scaffold_9	3655903	3657152	-	449.1	287
4469at6231	Complete	hic_scaffold_8	3407814	3409055	-	305.0	276
4476at6231	Complete	hic_scaffold_5	2791299	2792583	+	426.7	243
4482at6231	Fragmented	hic_scaffold_1	178692	179833	-	261.9	236
4483at6231	Complete	hic_scaffold_5	107591	109288	+	427.0	290	https://www.orthodb.org/v10?query=4483at6231	Hypothetical protein CBG19352
4485at6231	Missing
4487at6231	Complete	hic_scaffold_2	4748214	4750306	+	726.6	475
4489at6231	Complete	hic_scaffold_9	5463980	5466390	+	720.0	474
4492at6231	Complete	hic_scaffold_1	2230673	2232529	-	276.3	215	https://www.orthodb.org/v10?query=4492at6231	Zinc finger protein dpff-1
4496at6231	Complete	hic_scaffold_4	2218438	2220001	+	417.7	324
4498at6231	Complete	hic_scaffold_4	1168252	1170222	+	357.3	319
4499at6231	Fragmented	hic_scaffold_9	2230376	2231424	+	301.8	214
4504at6231	Duplicated	hic_scaffold_6	580904	581991	+	300.6	235	https://www.orthodb.org/v10?query=4504at6231	ABHydrolase Domain containing homolog
4504at6231	Duplicated	hic_scaffold_1	3003738	3004720	-	310.1	270	https://www.orthodb.org/v10?query=4504at6231	ABHydrolase Domain containing homolog
4509at6231	Complete	hic_scaffold_2	6230459	6231906	-	248.9	296
4512at6231	Complete	hic_scaffold_9	4589572	4590617	+	362.2	221	https://www.orthodb.org/v10?query=4512at6231	Chloride intracellular channel exc-4
4513at6231	Missing
4516at6231	Complete	hic_scaffold_9	3804844	3805885	-	362.0	243
4519at6231	Complete	hic_scaffold_9	7002801	7004492	-	474.1	355
4521at6231	Complete	hic_scaffold_2	131571	132786	+	179.1	207
4525at6231	Complete	hic_scaffold_8	1560165	1561246	+	352.1	249
4526at6231	Missing
4532at6231	Complete	hic_scaffold_2	6203991	6206073	-	572.7	348
4536at6231	Complete	hic_scaffold_8	5518971	5519750	+	238.5	134
4539at6231	Complete	hic_scaffold_8	6072678	6076153	-	334.7	288
4540at6231	Complete	hic_scaffold_2	7711957	7713232	-	387.1	274
4542at6231	Complete	hic_scaffold_1	4559255	4561031	+	340.0	255	https://www.orthodb.org/v10?query=4542at6231	Signal transducing adapter molecule 1
4548at6231	Complete	hic_scaffold_8	6926023	6927158	-	572.1	292	https://www.orthodb.org/v10?query=4548at6231	Protein arginine N-methyltransferase 1
4549at6231	Complete	hic_scaffold_5	3468889	3470163	-	391.9	243	https://www.orthodb.org/v10?query=4549at6231	Protein CBG06575
4551at6231	Complete	hic_scaffold_3	144886	147099	-	366.4	296
4554at6231	Missing
4559at6231	Complete	hic_scaffold_9	1695114	1695611	+	194.3	133
4561at6231	Missing
4572at6231	Complete	hic_scaffold_3	6869128	6871231	+	380.3	404
4578at6231	Missing
4579at6231	Complete	hic_scaffold_1	2615554	2617092	+	503.0	256
4580at6231	Complete	hic_scaffold_8	3898067	3899726	-	298.1	384
4581at6231	Complete	hic_scaffold_2	6807161	6811102	-	562.3	496
4585at6231	Complete	hic_scaffold_4	2244831	2245625	+	312.6	210	https://www.orthodb.org/v10?query=4585at6231	Protein CBG19247
4586at6231	Complete	hic_scaffold_9	4622610	4625560	+	726.0	594
4588at6231	Complete	hic_scaffold_9	2939718	2941207	-	509.7	341	https://www.orthodb.org/v10?query=4588at6231	phenylalanyl-tRNA synthetase
4590at6231	Complete	hic_scaffold_8	1899275	1900085	+	227.1	187
4593at6231	Complete	hic_scaffold_2	445181	448484	+	349.2	301	https://www.orthodb.org/v10?query=4593at6231	alpha-1,3-mannosyltransferase
4594at6231	Complete	hic_scaffold_2	7903265	7904507	-	302.4	235
4597at6231	Complete	hic_scaffold_5	1657754	1659115	-	349.5	270
4598at6231	Complete	hic_scaffold_9	5452746	5454462	+	529.0	317
4600at6231	Missing
4602at6231	Complete	hic_scaffold_9	2657386	2660329	-	827.1	552	https://www.orthodb.org/v10?query=4602at6231	kinase domain protein
4606at6231	Missing
4607at6231	Duplicated	hic_scaffold_1	4922086	4922997	+	279.4	232
4607at6231	Duplicated	hic_scaffold_8	2327048	2328143	-	298.8	246
4612at6231	Complete	hic_scaffold_2	5167	6343	-	412.3	264
4621at6231	Complete	hic_scaffold_2	3430819	3432699	+	572.9	339	https://www.orthodb.org/v10?query=4621at6231	hnRNP-L/PTB/hephaestus splicing factor family protein
4622at6231	Fragmented	hic_scaffold_8	5221421	5223101	+	668.5	335
4623at6231	Missing
4635at6231	Complete	hic_scaffold_8	2953113	2955329	-	322.3	220
4639at6231	Complete	hic_scaffold_3	4731709	4733036	-	457.2	297	https://www.orthodb.org/v10?query=4639at6231	ribosomal protein, L1P family
4642at6231	Complete	hic_scaffold_4	297432	300682	-	477.2	350
4650at6231	Complete	hic_scaffold_3	5248474	5249530	+	389.4	264
4657at6231	Complete	hic_scaffold_9	2734152	2735129	+	368.0	251
4661at6231	Missing
4669at6231	Complete	hic_scaffold_4	838494	840073	+	562.7	286
4670at6231	Missing
4673at6231	Complete	hic_scaffold_3	4402920	4404579	+	205.3	213
4675at6231	Missing
4679at6231	Complete	hic_scaffold_8	5046279	5048481	-	471.5	396
4690at6231	Complete	hic_scaffold_8	4352140	4352919	-	466.8	218
4692at6231	Complete	hic_scaffold_9	1904141	1905671	+	270.5	255
4702at6231	Complete	hic_scaffold_9	1197246	1198079	-	387.4	217
4703at6231	Complete	hic_scaffold_8	3197349	3198543	+	373.3	265
4719at6231	Missing
4722at6231	Complete	hic_scaffold_2	4692207	4693092	-	417.4	201
4723at6231	Complete	hic_scaffold_2	3914451	3915546	+	358.1	253	https://www.orthodb.org/v10?query=4723at6231	CRE-MAOC-1 protein
4726at6231	Complete	hic_scaffold_8	1143011	1144369	-	501.7	269
4731at6231	Complete	hic_scaffold_8	3188076	3189242	+	349.5	212	https://www.orthodb.org/v10?query=4731at6231	Arp2/3 complex 34 kDa subunit
4735at6231	Complete	hic_scaffold_9	4219516	4220867	+	391.5	241
4739at6231	Complete	hic_scaffold_8	2273502	2275510	-	268.0	291
4746at6231	Complete	hic_scaffold_9	320075	321861	-	321.4	352
4747at6231	Fragmented	hic_scaffold_8	2329030	2330968	-	374.4	320
4750at6231	Complete	hic_scaffold_9	3800020	3801123	-	464.1	285
4752at6231	Fragmented	hic_scaffold_2	4684121	4684938	-	382.5	187
4754at6231	Missing
4756at6231	Fragmented	hic_scaffold_5	3504479	3505062	-	178.4	145
4757at6231	Complete	hic_scaffold_8	969954	970382	-	158.8	112	https://www.orthodb.org/v10?query=4757at6231	ATF (cAMP-dependent transcription factor) family
4759at6231	Missing
4760at6231	Complete	hic_scaffold_8	1853080	1854944	-	346.0	251
4763at6231	Complete	hic_scaffold_9	4645893	4647758	-	513.5	387
4766at6231	Complete	hic_scaffold_9	1741610	1742655	-	339.4	197
4771at6231	Complete	hic_scaffold_2	443614	444651	+	301.0	213	https://www.orthodb.org/v10?query=4771at6231	Putative deoxyribose-phosphate aldolase
4775at6231	Complete	hic_scaffold_1	3939337	3940304	-	220.4	250
4776at6231	Fragmented	hic_scaffold_3	6619403	6620432	+	231.4	249	https://www.orthodb.org/v10?query=4776at6231	interferon-related developmental regulator family protein
4777at6231	Complete	hic_scaffold_3	165564	166749	+	509.6	305
4779at6231	Complete	hic_scaffold_5	347872	348914	+	258.1	186
4780at6231	Complete	hic_scaffold_9	1470694	1474078	+	378.7	247
4786at6231	Complete	hic_scaffold_2	7401985	7404163	-	789.7	520
4793at6231	Complete	hic_scaffold_6	545828	548203	+	209.0	222	https://www.orthodb.org/v10?query=4793at6231	Ligand-Gated ion Channel
4794at6231	Complete	hic_scaffold_8	6923951	6925217	-	270.6	292	https://www.orthodb.org/v10?query=4794at6231	CRE-MDT-17 protein
4797at6231	Complete	hic_scaffold_1	5677528	5678408	-	258.9	205
4798at6231	Complete	hic_scaffold_1	3160604	3161865	-	446.1	270	https://www.orthodb.org/v10?query=4798at6231	Probable geranylgeranyl transferase type-2 subunit beta
4799at6231	Complete	hic_scaffold_2	5294143	5295786	+	452.2	260
4801at6231	Missing
4802at6231	Complete	hic_scaffold_9	7422015	7423083	-	548.7	271	https://www.orthodb.org/v10?query=4802at6231	Ubiquitin-like modifier-activating enzyme 5
4804at6231	Complete	hic_scaffold_9	4510635	4511247	+	187.7	177	https://www.orthodb.org/v10?query=4804at6231	Hypothetical protein CBG04110
4806at6231	Complete	hic_scaffold_8	104461	105664	+	484.6	285	https://www.orthodb.org/v10?query=4806at6231	ATPase ASNA1 homolog
4811at6231	Complete	hic_scaffold_9	7108422	7109430	+	513.1	273
4814at6231	Fragmented	hic_scaffold_3	4993547	4994210	-	156.7	97
4815at6231	Complete	hic_scaffold_5	2565479	2567976	+	601.3	552	https://www.orthodb.org/v10?query=4815at6231	Vacuolar protein sorting-associated protein 54
4816at6231	Complete	hic_scaffold_2	2916637	2918378	+	535.8	343
4825at6231	Complete	hic_scaffold_8	4911457	4912700	+	323.0	205
4826at6231	Fragmented	hic_scaffold_9	3604642	3606138	+	177.1	208
4834at6231	Complete	hic_scaffold_9	2245284	2246071	-	270.9	201
4839at6231	Fragmented	hic_scaffold_2	6328647	6329583	+	387.8	235	https://www.orthodb.org/v10?query=4839at6231	cysteine protease domain, YopT-type
4848at6231	Complete	hic_scaffold_8	3609070	3610412	-	521.3	315
4856at6231	Complete	hic_scaffold_9	7721810	7723047	-	438.8	271
4859at6231	Complete	hic_scaffold_8	1926310	1927294	+	133.0	182
4861at6231	Complete	hic_scaffold_2	3927342	3929160	-	295.2	204	https://www.orthodb.org/v10?query=4861at6231	solute carrier family 25 member 36
4863at6231	Complete	hic_scaffold_9	2554226	2555577	+	268.5	279
4869at6231	Missing
4871at6231	Missing
4873at6231	Complete	hic_scaffold_2	959875	962130	+	482.7	269
4877at6231	Complete	hic_scaffold_9	55625	58346	-	391.7	232
4879at6231	Complete	hic_scaffold_5	1293387	1294363	+	356.5	223
4881at6231	Complete	hic_scaffold_8	3208971	3210355	+	657.5	364
4883at6231	Complete	hic_scaffold_1	4526380	4527161	+	380.4	197
4887at6231	Complete	hic_scaffold_9	4332229	4333806	+	314.8	322	https://www.orthodb.org/v10?query=4887at6231	Hypothetical protein CBG03940
4894at6231	Missing
4895at6231	Complete	hic_scaffold_2	6152928	6155748	+	383.0	388	https://www.orthodb.org/v10?query=4895at6231	Hypothetical protein CBG07071
4900at6231	Complete	hic_scaffold_2	4487536	4488522	-	266.4	207	https://www.orthodb.org/v10?query=4900at6231	Immunoglobulin domain protein
4903at6231	Complete	hic_scaffold_2	5311912	5312987	+	478.6	272
4905at6231	Complete	hic_scaffold_4	403289	404965	+	362.6	285	https://www.orthodb.org/v10?query=4905at6231	CRE-CYN-17 protein
4906at6231	Complete	hic_scaffold_4	408146	410105	-	519.4	325	https://www.orthodb.org/v10?query=4906at6231	Sorting nexin-6
4910at6231	Complete	hic_scaffold_4	295052	296129	-	120.4	192
4913at6231	Missing
4918at6231	Complete	hic_scaffold_2	5481250	5483306	+	354.3	427
4919at6231	Complete	hic_scaffold_9	2866752	2867963	+	489.1	301
4925at6231	Complete	hic_scaffold_8	1904493	1905483	+	406.0	230	https://www.orthodb.org/v10?query=4925at6231	phosphatidylinositol transfer protein
4930at6231	Complete	hic_scaffold_9	2838315	2839768	-	334.3	317	https://www.orthodb.org/v10?query=4930at6231	Protein CBG19712
4932at6231	Complete	hic_scaffold_3	3467777	3468871	+	374.8	243
4940at6231	Complete	hic_scaffold_8	4552835	4553522	+	180.2	155
4942at6231	Complete	hic_scaffold_8	2511566	2513644	-	501.5	436
4950at6231	Complete	hic_scaffold_1	2482517	2486155	-	640.7	814
4951at6231	Complete	hic_scaffold_8	6588103	6589218	+	384.1	255
4961at6231	Complete	hic_scaffold_2	1384708	1386528	-	468.8	262
4968at6231	Complete	hic_scaffold_2	537494	538455	-	332.6	226
4973at6231	Complete	hic_scaffold_5	3542873	3544646	+	498.5	333
4977at6231	Complete	hic_scaffold_1	3649131	3650171	-	421.8	240
4978at6231	Complete	hic_scaffold_8	5520019	5521039	+	406.8	247	https://www.orthodb.org/v10?query=4978at6231	Carrier protein
4982at6231	Complete	hic_scaffold_2	5568604	5569880	+	501.8	296
4983at6231	Complete	hic_scaffold_6	2036679	2037730	-	366.2	238	https://www.orthodb.org/v10?query=4983at6231	Putative serine/threonine-protein kinase unc-51
4985at6231	Missing
4988at6231	Complete	hic_scaffold_3	3268686	3270224	+	400.4	332	https://www.orthodb.org/v10?query=4988at6231	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial
4991at6231	Missing
4992at6231	Complete	hic_scaffold_2	6755007	6755925	+	376.3	218	https://www.orthodb.org/v10?query=4992at6231	F-actin-capping protein subunit beta
4993at6231	Complete	hic_scaffold_9	4221169	4222175	+	205.3	149
4998at6231	Missing
5001at6231	Complete	hic_scaffold_2	7843729	7845184	-	332.2	172
5009at6231	Complete	hic_scaffold_3	4733367	4734411	+	335.0	238	https://www.orthodb.org/v10?query=5009at6231	F-actin capping protein alpha subunit
5011at6231	Complete	hic_scaffold_5	1583505	1585695	-	201.3	161
5013at6231	Complete	hic_scaffold_9	1141821	1143048	+	497.5	288
5016at6231	Complete	hic_scaffold_5	3487203	3488079	-	382.2	206	https://www.orthodb.org/v10?query=5016at6231	Increased Sodium Tolerance Related
5017at6231	Complete	hic_scaffold_3	7870240	7872813	-	279.6	233
5019at6231	Complete	hic_scaffold_4	1751110	1753089	-	644.5	379
5021at6231	Complete	hic_scaffold_4	48309	49464	+	226.0	224	https://www.orthodb.org/v10?query=5021at6231	glutamate-cysteine ligase modifier subunit
5034at6231	Missing
5038at6231	Missing
5044at6231	Complete	hic_scaffold_8	4053707	4054720	-	318.5	185	https://www.orthodb.org/v10?query=5044at6231	dual specificity phosphatase, catalytic domain protein
5045at6231	Complete	hic_scaffold_5	103926	105331	-	257.9	256
5047at6231	Missing
5057at6231	Complete	hic_scaffold_1	2917867	2918908	+	325.3	185	https://www.orthodb.org/v10?query=5057at6231	CRE-SFT-4 protein
5061at6231	Fragmented	hic_scaffold_5	3545454	3546326	+	301.9	195
5062at6231	Complete	hic_scaffold_8	2950359	2952620	-	543.9	511
5067at6231	Complete	hic_scaffold_4	1152710	1153793	-	332.3	240
5070at6231	Complete	hic_scaffold_9	7698671	7699641	-	466.9	234
5071at6231	Complete	hic_scaffold_1	3642962	3643861	+	489.0	229
5074at6231	Complete	hic_scaffold_8	3240750	3241910	-	431.5	254
5082at6231	Complete	hic_scaffold_9	4613206	4614616	+	307.9	223
5083at6231	Complete	hic_scaffold_8	1225893	1227072	+	261.3	251
5087at6231	Complete	hic_scaffold_8	6950175	6951567	-	367.7	326
5088at6231	Complete	hic_scaffold_9	2910145	2911074	+	331.8	200
5090at6231	Complete	hic_scaffold_9	4848165	4849109	-	422.5	224
5091at6231	Complete	hic_scaffold_1	5980923	5981873	-	354.0	239	https://www.orthodb.org/v10?query=5091at6231	Scavenger mRNA decapping enzyme
5096at6231	Complete	hic_scaffold_2	6174945	6176269	+	423.6	292
5097at6231	Missing
5103at6231	Complete	hic_scaffold_3	5234547	5235683	-	217.1	231
5113at6231	Complete	hic_scaffold_1	5056841	5058837	+	131.3	124	https://www.orthodb.org/v10?query=5113at6231	SLC (SoLute Carrier) homolog
5115at6231	Complete	hic_scaffold_3	7702863	7703964	-	378.5	254	https://www.orthodb.org/v10?query=5115at6231	WD40-repeat-containing domain
5117at6231	Complete	hic_scaffold_8	1264659	1265691	-	436.3	254
5127at6231	Complete	hic_scaffold_3	6889705	6894599	+	533.5	272	https://www.orthodb.org/v10?query=5127at6231	Peptidyl-prolyl cis-trans isomerase E
5131at6231	Missing
5132at6231	Complete	hic_scaffold_5	925698	926898	-	398.3	241
5135at6231	Complete	hic_scaffold_8	5314024	5315053	+	331.0	246
5136at6231	Complete	hic_scaffold_2	2652047	2652868	+	197.2	209	https://www.orthodb.org/v10?query=5136at6231	Histidine phosphatase superfamily
5142at6231	Complete	hic_scaffold_9	1307028	1308788	+	374.3	272	https://www.orthodb.org/v10?query=5142at6231	nin one binding protein
5147at6231	Complete	hic_scaffold_2	5885006	5886135	-	425.9	230
5156at6231	Complete	hic_scaffold_9	3292027	3293087	+	325.2	210
5158at6231	Complete	hic_scaffold_1	1332493	1334530	-	269.6	264
5165at6231	Complete	hic_scaffold_1	4581046	4583251	+	410.3	207
5179at6231	Complete	hic_scaffold_2	3868852	3869768	+	320.1	216
5188at6231	Complete	hic_scaffold_4	1800956	1802140	+	268.7	181	https://www.orthodb.org/v10?query=5188at6231	Nicotinamide N-methyltransferase
5189at6231	Complete	hic_scaffold_8	3033322	3034400	-	210.3	156	https://www.orthodb.org/v10?query=5189at6231	Hypothetical protein CBG03596
5190at6231	Complete	hic_scaffold_3	2307608	2308287	+	284.6	160
5191at6231	Missing
5197at6231	Missing
5198at6231	Complete	hic_scaffold_8	5436968	5439193	-	551.8	397
5199at6231	Complete	hic_scaffold_9	4020172	4021548	+	354.1	260
5200at6231	Complete	hic_scaffold_3	4752198	4753406	+	399.8	249
5202at6231	Complete	hic_scaffold_9	3903396	3904621	+	279.8	224
5207at6231	Complete	hic_scaffold_2	1348603	1350675	+	644.7	347
5208at6231	Complete	hic_scaffold_1	4768735	4769946	+	207.1	117
5220at6231	Complete	hic_scaffold_3	7843512	7844651	+	314.5	251
5229at6231	Missing
5240at6231	Complete	hic_scaffold_9	3192016	3193177	-	357.3	223
5248at6231	Complete	hic_scaffold_8	2123282	2124632	-	576.2	331
5249at6231	Missing
5250at6231	Missing
5251at6231	Missing
5256at6231	Complete	hic_scaffold_9	3623738	3624611	+	335.1	207	https://www.orthodb.org/v10?query=5256at6231	DNA-directed RNA polymerase, insert domain
5261at6231	Complete	hic_scaffold_3	466057	468196	+	459.3	364
5263at6231	Complete	hic_scaffold_3	4013481	4014466	-	386.8	220
5268at6231	Complete	hic_scaffold_9	1150880	1151788	-	278.4	190	https://www.orthodb.org/v10?query=5268at6231	Ribosomal protein L9 domain-containing protein
5269at6231	Complete	hic_scaffold_3	5065342	5066291	+	370.3	226	https://www.orthodb.org/v10?query=5269at6231	CCR4-NOT transcription complex subunit 7
5275at6231	Fragmented	hic_scaffold_9	7563419	7564125	+	256.0	170
5276at6231	Complete	hic_scaffold_9	7218598	7223255	-	667.3	331
5280at6231	Complete	hic_scaffold_9	4572226	4574418	-	572.5	345
5283at6231	Complete	hic_scaffold_2	4437242	4438214	-	341.5	242
5285at6231	Complete	hic_scaffold_2	1913034	1916670	+	454.1	235	https://www.orthodb.org/v10?query=5285at6231	MItochondrial Solute Carrier
5289at6231	Complete	hic_scaffold_1	4757421	4758370	+	385.1	237
5290at6231	Complete	hic_scaffold_2	449192	449937	-	205.5	190	https://www.orthodb.org/v10?query=5290at6231	WD40-repeat-containing domain
5291at6231	Missing
5294at6231	Complete	hic_scaffold_2	6914704	6915702	-	352.3	231	https://www.orthodb.org/v10?query=5294at6231	diphthine synthase
5295at6231	Complete	hic_scaffold_2	7307515	7308701	-	370.7	222	https://www.orthodb.org/v10?query=5295at6231	S-methyl-5'-thioadenosine phosphorylase
5296at6231	Missing
5297at6231	Complete	hic_scaffold_3	3574764	3576003	+	431.4	275
5298at6231	Complete	hic_scaffold_5	4360014	4360840	+	375.2	201
5299at6231	Missing
5305at6231	Missing
5306at6231	Complete	hic_scaffold_3	4749449	4750545	+	440.8	267	https://www.orthodb.org/v10?query=5306at6231	Mitochondrial carrier protein
5309at6231	Missing
5311at6231	Duplicated	hic_scaffold_9	6096767	6098230	+	512.2	335
5311at6231	Duplicated	hic_scaffold_2	6184142	6185560	-	565.5	324
5314at6231	Missing
5318at6231	Complete	hic_scaffold_3	4307563	4308815	+	406.1	227
5319at6231	Missing
5324at6231	Complete	hic_scaffold_5	1727943	1729069	-	359.5	253	https://www.orthodb.org/v10?query=5324at6231	metal cation transporter, ZIP family
5330at6231	Complete	hic_scaffold_9	4553406	4554625	-	439.3	239	https://www.orthodb.org/v10?query=5330at6231	abhydrolase domain-containing protein
5331at6231	Complete	hic_scaffold_8	2754958	2757492	-	394.3	233	https://www.orthodb.org/v10?query=5331at6231	TATA-box binding protein
5334at6231	Fragmented	hic_scaffold_2	2750655	2751456	+	465.5	210
5340at6231	Complete	hic_scaffold_8	3789219	3790446	-	285.7	227
5342at6231	Complete	hic_scaffold_3	5228829	5229957	-	400.7	230
5344at6231	Complete	hic_scaffold_4	2015771	2016850	+	361.7	245
5347at6231	Complete	hic_scaffold_2	1383430	1384539	+	331.6	271	https://www.orthodb.org/v10?query=5347at6231	MiTochondrial Carrier Homolog
5351at6231	Complete	hic_scaffold_2	3593734	3594863	+	263.5	228
5357at6231	Complete	hic_scaffold_2	4511947	4514821	-	556.0	463
5363at6231	Complete	hic_scaffold_5	1438704	1439920	+	254.2	180
5364at6231	Complete	hic_scaffold_9	4437994	4439212	+	381.2	275
5365at6231	Fragmented	hic_scaffold_9	1946851	1950505	-	203.3	166
5371at6231	Missing
5373at6231	Complete	hic_scaffold_5	3798724	3801517	-	230.4	243
5379at6231	Complete	hic_scaffold_9	2626152	2627098	+	378.4	240
5386at6231	Missing
5387at6231	Complete	hic_scaffold_8	3479623	3483166	-	616.7	394
5392at6231	Complete	hic_scaffold_3	4898865	4899690	-	278.3	192
5398at6231	Missing
5406at6231	Complete	hic_scaffold_2	6466164	6467465	-	274.3	218
5408at6231	Missing
5415at6231	Complete	hic_scaffold_2	3455722	3458127	+	348.1	256	https://www.orthodb.org/v10?query=5415at6231	Beta-1,3-galactosyltransferase sqv-2
5420at6231	Complete	hic_scaffold_8	5278719	5279680	-	294.7	215
5434at6231	Complete	hic_scaffold_1	2390220	2393158	+	330.1	242
5440at6231	Missing
5441at6231	Complete	hic_scaffold_1	6055806	6058281	-	387.1	207	https://www.orthodb.org/v10?query=5441at6231	CRE-UNC-1 protein
5449at6231	Fragmented	hic_scaffold_8	258553	259801	-	241.0	229
5451at6231	Complete	hic_scaffold_9	3544689	3546148	-	300.1	301	https://www.orthodb.org/v10?query=5451at6231	williams-Beuren syndrome chromosome region 16 protein
